Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs15_stopgo_v9_seed2 obs shape: (15, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs15_stopgo_v9_seed2_1
---------------------------------
| rollout/           |          |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0959       |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00637     |
|    std                  | 0.726        |
|    value_loss           | 0.24         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30.1        |
|    ep_rew_mean          | 2.73        |
| time/                   |             |
|    fps                  | 362         |
|    iterations           | 16          |
|    time_elapsed         | 722         |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.012028411 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.07       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.138       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.694       |
|    value_loss           | 0.297       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 30.5       |
|    ep_rew_mean          | 3.15       |
| time/                   |            |
|    fps                  | 362        |
|    iterations           | 17         |
|    time_elapsed         | 767        |
|    total_timesteps      | 278528     |
| train/                  |            |
|    approx_kl            | 0.01114714 |
|    clip_fraction        | 0.126      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.02      |
|    explained_variance   | 0.981      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.271      |
|    n_updates            | 160        |
|    policy_gradient_loss | -0.0123    |
|    std                  | 0.664      |
|    value_loss           | 0.378      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30.4        |
|    ep_rew_mean          | 3.8         |
| time/                   |             |
|    fps                  | 363         |
|    iterations           | 18          |
|    time_elapsed         | 811         |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.012836033 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.963      |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.2         |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.628       |
|    value_loss           | 0.422       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 44.6         |
|    ep_rew_mean          | 6.05         |
| time/                   |              |
|    fps                  | 364          |
|    iterations           | 19           |
|    time_elapsed         | 854          |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0107451035 |
|    clip_fraction        | 0.119        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.921       |
|    explained_variance   | 0.943        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.435        |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.0114      |
|    std                  | 0.603        |
|    value_loss           | 0.717        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.5        |
|    ep_rew_mean          | 7.19        |
| time/                   |             |
|    fps                  | 365         |
|    iterations           | 20          |
|    time_elapsed         | 897         |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.008242589 |
|    clip_fraction        | 0.0979      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.887      |
|    explained_variance   | 0.87        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.473       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00789    |
|    std                  | 0.583       |
|    value_loss           | 1.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 64.1        |
|    ep_rew_mean          | 8.84        |
| time/                   |             |
|    fps                  | 365         |
|    iterations           | 21          |
|    time_elapsed         | 940         |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.007731895 |
|    clip_fraction        | 0.0786      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.861      |
|    explained_variance   | 0.822       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.584       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00607    |
|    std                  | 0.567       |
|    value_loss           | 1.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 83.8        |
|    ep_rew_mean          | 12.7        |
| time/                   |             |
|    fps                  | 366         |
|    iterations           | 22          |
|    time_elapsed         | 982         |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.006652239 |
|    clip_fraction        | 0.0996      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.842      |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.797       |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00718    |
|    std                  | 0.562       |
|    value_loss           | 2.37        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 111          |
|    ep_rew_mean          | 17.2         |
| time/                   |              |
|    fps                  | 367          |
|    iterations           | 23           |
|    time_elapsed         | 1024         |
|    total_timesteps      | 376832       |
| train/                  |              |
|    approx_kl            | 0.0055451524 |
|    clip_fraction        | 0.0682       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.831       |
|    explained_variance   | 0.76         |
|    learning_rate        | 0.0003       |
|    loss                 | 1.44         |
|    n_updates            | 220          |
|    policy_gradient_loss | -0.00304     |
|    std                  | 0.554        |
|    value_loss           | 3.16         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_rew_mean          | 18.4         |
| time/                   |              |
|    fps                  | 368          |
|    iterations           | 24           |
|    time_elapsed         | 1066         |
|    total_timesteps      | 393216       |
| train/                  |              |
|    approx_kl            | 0.0055603823 |
|    clip_fraction        | 0.0686       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.812       |
|    explained_variance   | 0.71         |
|    learning_rate        | 0.0003       |
|    loss                 | 1.55         |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00191     |
|    std                  | 0.54         |
|    value_loss           | 3.29         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 128          |
|    ep_rew_mean          | 20.4         |
| time/                   |              |
|    fps                  | 368          |
|    iterations           | 25           |
|    time_elapsed         | 1111         |
|    total_timesteps      | 409600       |
| train/                  |              |
|    approx_kl            | 0.0051287212 |
|    clip_fraction        | 0.0677       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.783       |
|    explained_variance   | 0.696        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.65         |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00129     |
|    std                  | 0.522        |
|    value_loss           | 3.2          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 130          |
|    ep_rew_mean          | 20.5         |
| time/                   |              |
|    fps                  | 368          |
|    iterations           | 26           |
|    time_elapsed         | 1154         |
|    total_timesteps      | 425984       |
| train/                  |              |
|    approx_kl            | 0.0054306947 |
|    clip_fraction        | 0.0614       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.754       |
|    explained_variance   | 0.695        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.37         |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00104     |
|    std                  | 0.513        |
|    value_loss           | 3.46         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | 24.1       |
| time/                   |            |
|    fps                  | 368        |
|    iterations           | 27         |
|    time_elapsed         | 1198       |
|    total_timesteps      | 442368     |
| train/                  |            |
|    approx_kl            | 0.00658584 |
|    clip_fraction        | 0.0743     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.746     |
|    explained_variance   | 0.701      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.13       |
|    n_updates            | 260        |
|    policy_gradient_loss | 1.65e-05   |
|    std                  | 0.508      |
|    value_loss           | 3.93       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 150          |
|    ep_rew_mean          | 24.3         |
| time/                   |              |
|    fps                  | 369          |
|    iterations           | 28           |
|    time_elapsed         | 1242         |
|    total_timesteps      | 458752       |
| train/                  |              |
|    approx_kl            | 0.0053582145 |
|    clip_fraction        | 0.0651       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.724       |
|    explained_variance   | 0.653        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.48         |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.000368    |
|    std                  | 0.494        |
|    value_loss           | 4.42         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 140          |
|    ep_rew_mean          | 23           |
| time/                   |              |
|    fps                  | 369          |
|    iterations           | 29           |
|    time_elapsed         | 1286         |
|    total_timesteps      | 475136       |
| train/                  |              |
|    approx_kl            | 0.0065511195 |
|    clip_fraction        | 0.0716       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.704       |
|    explained_variance   | 0.655        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.27         |
|    n_updates            | 280          |
|    policy_gradient_loss | 0.000349     |
|    std                  | 0.485        |
|    value_loss           | 3.51         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 161          |
|    ep_rew_mean          | 27.1         |
| time/                   |              |
|    fps                  | 369          |
|    iterations           | 30           |
|    time_elapsed         | 1329         |
|    total_timesteps      | 491520       |
| train/                  |              |
|    approx_kl            | 0.0056422804 |
|    clip_fraction        | 0.0719       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.676       |
|    explained_variance   | 0.666        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.78         |
|    n_updates            | 290          |
|    policy_gradient_loss | 0.000676     |
|    std                  | 0.477        |
|    value_loss           | 3.83         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 164          |
|    ep_rew_mean          | 27.2         |
| time/                   |              |
|    fps                  | 369          |
|    iterations           | 31           |
|    time_elapsed         | 1373         |
|    total_timesteps      | 507904       |
| train/                  |              |
|    approx_kl            | 0.0056095473 |
|    clip_fraction        | 0.0782       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.672       |
|    explained_variance   | 0.668        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.02         |
|    n_updates            | 300          |
|    policy_gradient_loss | 0.00176      |
|    std                  | 0.472        |
|    value_loss           | 2.73         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 164          |
|    ep_rew_mean          | 27.2         |
| time/                   |              |
|    fps                  | 370          |
|    iterations           | 32           |
|    time_elapsed         | 1416         |
|    total_timesteps      | 524288       |
| train/                  |              |
|    approx_kl            | 0.0060401736 |
|    clip_fraction        | 0.0815       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.658       |
|    explained_variance   | 0.686        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.285        |
|    n_updates            | 310          |
|    policy_gradient_loss | 0.000525     |
|    std                  | 0.468        |
|    value_loss           | 1.95         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 164          |
|    ep_rew_mean          | 28           |
| time/                   |              |
|    fps                  | 370          |
|    iterations           | 33           |
|    time_elapsed         | 1459         |
|    total_timesteps      | 540672       |
| train/                  |              |
|    approx_kl            | 0.0058906656 |
|    clip_fraction        | 0.0808       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.655       |
|    explained_variance   | 0.674        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.05         |
|    n_updates            | 320          |
|    policy_gradient_loss | 0.00125      |
|    std                  | 0.468        |
|    value_loss           | 1.8          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 154          |
|    ep_rew_mean          | 26.6         |
| time/                   |              |
|    fps                  | 370          |
|    iterations           | 34           |
|    time_elapsed         | 1502         |
|    total_timesteps      | 557056       |
| train/                  |              |
|    approx_kl            | 0.0056212996 |
|    clip_fraction        | 0.0804       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.65        |
|    explained_variance   | 0.607        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.329        |
|    n_updates            | 330          |
|    policy_gradient_loss | 0.00167      |
|    std                  | 0.462        |
|    value_loss           | 2.22         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 25.3        |
| time/                   |             |
|    fps                  | 370         |
|    iterations           | 35          |
|    time_elapsed         | 1546        |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.004150185 |
|    clip_fraction        | 0.0821      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.647      |
|    explained_variance   | 0.579       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.469       |
|    n_updates            | 340         |
|    policy_gradient_loss | 0.00137     |
|    std                  | 0.462       |
|    value_loss           | 3.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 165         |
|    ep_rew_mean          | 28.9        |
| time/                   |             |
|    fps                  | 370         |
|    iterations           | 36          |
|    time_elapsed         | 1589        |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.008169071 |
|    clip_fraction        | 0.0847      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.64       |
|    explained_variance   | 0.585       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.31        |
|    n_updates            | 350         |
|    policy_gradient_loss | 0.000372    |
|    std                  | 0.458       |
|    value_loss           | 4.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | 29.2        |
| time/                   |             |
|    fps                  | 371         |
|    iterations           | 37          |
|    time_elapsed         | 1633        |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.010363103 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.631      |
|    explained_variance   | 0.619       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.52        |
|    n_updates            | 360         |
|    policy_gradient_loss | 0.00261     |
|    std                  | 0.457       |
|    value_loss           | 2.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | 29.3        |
| time/                   |             |
|    fps                  | 371         |
|    iterations           | 38          |
|    time_elapsed         | 1676        |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.009592688 |
|    clip_fraction        | 0.0953      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.623      |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.09        |
|    n_updates            | 370         |
|    policy_gradient_loss | 0.00115     |
|    std                  | 0.45        |
|    value_loss           | 1.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 174         |
|    ep_rew_mean          | 29.9        |
| time/                   |             |
|    fps                  | 371         |
|    iterations           | 39          |
|    time_elapsed         | 1719        |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.006816605 |
|    clip_fraction        | 0.0995      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.61       |
|    explained_variance   | 0.737       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0819      |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.000287   |
|    std                  | 0.444       |
|    value_loss           | 0.697       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | 30.1         |
| time/                   |              |
|    fps                  | 371          |
|    iterations           | 40           |
|    time_elapsed         | 1763         |
|    total_timesteps      | 655360       |
| train/                  |              |
|    approx_kl            | 0.0070256307 |
|    clip_fraction        | 0.0976       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.607       |
|    explained_variance   | 0.758        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.115        |
|    n_updates            | 390          |
|    policy_gradient_loss | 2.59e-05     |
|    std                  | 0.443        |
|    value_loss           | 0.625        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | 29.5        |
| time/                   |             |
|    fps                  | 371         |
|    iterations           | 41          |
|    time_elapsed         | 1806        |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.008649062 |
|    clip_fraction        | 0.0956      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.6        |
|    explained_variance   | 0.672       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.67        |
|    n_updates            | 400         |
|    policy_gradient_loss | -3.82e-05   |
|    std                  | 0.44        |
|    value_loss           | 0.513       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 29.1        |
| time/                   |             |
|    fps                  | 371         |
|    iterations           | 42          |
|    time_elapsed         | 1850        |
|    total_timesteps      | 688128      |
| train/                  |             |
|    approx_kl            | 0.006232078 |
|    clip_fraction        | 0.0816      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.59       |
|    explained_variance   | 0.677       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.23        |
|    n_updates            | 410         |
|    policy_gradient_loss | 0.000468    |
|    std                  | 0.432       |
|    value_loss           | 0.782       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | 29.5         |
| time/                   |              |
|    fps                  | 372          |
|    iterations           | 43           |
|    time_elapsed         | 1893         |
|    total_timesteps      | 704512       |
| train/                  |              |
|    approx_kl            | 0.0072088423 |
|    clip_fraction        | 0.0974       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.571       |
|    explained_variance   | 0.82         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0977       |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.00127     |
|    std                  | 0.426        |
|    value_loss           | 0.39         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 29.8        |
| time/                   |             |
|    fps                  | 372         |
|    iterations           | 44          |
|    time_elapsed         | 1937        |
|    total_timesteps      | 720896      |
| train/                  |             |
|    approx_kl            | 0.006515832 |
|    clip_fraction        | 0.0809      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.559      |
|    explained_variance   | 0.802       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0958      |
|    n_updates            | 430         |
|    policy_gradient_loss | 0.00115     |
|    std                  | 0.421       |
|    value_loss           | 0.396       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 29.6        |
| time/                   |             |
|    fps                  | 372         |
|    iterations           | 45          |
|    time_elapsed         | 1980        |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.006719901 |
