Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs20_dense_v12_seed1 obs shape: (20, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs20_dense_v12_seed1_1
---------------------------------
| rollout/           |          |
| train/                  |             |
|    approx_kl            | 0.014931751 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0293      |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.018      |
|    std                  | 0.876       |
|    value_loss           | 0.0474      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 15.6        |
|    ep_rew_mean          | -0.456      |
| time/                   |             |
|    fps                  | 146         |
|    iterations           | 8           |
|    time_elapsed         | 446         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.016669312 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.24       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0138      |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0166     |
|    std                  | 0.817       |
|    value_loss           | 0.0456      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 16.8       |
|    ep_rew_mean          | -0.36      |
| time/                   |            |
|    fps                  | 146        |
|    iterations           | 9          |
|    time_elapsed         | 502        |
|    total_timesteps      | 73728      |
| train/                  |            |
|    approx_kl            | 0.01930521 |
|    clip_fraction        | 0.159      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.16      |
|    explained_variance   | 0.996      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0111     |
|    n_updates            | 80         |
|    policy_gradient_loss | -0.0181    |
|    std                  | 0.757      |
|    value_loss           | 0.0403     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 22           |
|    ep_rew_mean          | -1.73        |
| time/                   |              |
|    fps                  | 146          |
|    iterations           | 10           |
|    time_elapsed         | 558          |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 0.0076609156 |
|    clip_fraction        | 0.082        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.12        |
|    explained_variance   | 0.586        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0745       |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.0025      |
|    std                  | 0.742        |
|    value_loss           | 0.655        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 21           |
|    ep_rew_mean          | -0.981       |
| time/                   |              |
|    fps                  | 146          |
|    iterations           | 11           |
|    time_elapsed         | 613          |
|    total_timesteps      | 90112        |
| train/                  |              |
|    approx_kl            | 0.0063685006 |
|    clip_fraction        | 0.0696       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.11        |
|    explained_variance   | 0.5          |
|    learning_rate        | 0.0003       |
|    loss                 | 0.261        |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00192     |
|    std                  | 0.727        |
|    value_loss           | 0.887        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.3        |
|    ep_rew_mean          | -1.61       |
| time/                   |             |
|    fps                  | 146         |
|    iterations           | 12          |
|    time_elapsed         | 668         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.005597853 |
|    clip_fraction        | 0.0505      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.09       |
|    explained_variance   | 0.713       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.228       |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00168    |
|    std                  | 0.719       |
|    value_loss           | 0.666       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 24.7         |
|    ep_rew_mean          | -1.94        |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 13           |
|    time_elapsed         | 724          |
|    total_timesteps      | 106496       |
| train/                  |              |
|    approx_kl            | 0.0038727683 |
|    clip_fraction        | 0.0291       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.07        |
|    explained_variance   | 0.869        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0711       |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.000429    |
|    std                  | 0.707        |
|    value_loss           | 0.408        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 24.6         |
|    ep_rew_mean          | -1.96        |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 14           |
|    time_elapsed         | 777          |
|    total_timesteps      | 114688       |
| train/                  |              |
|    approx_kl            | 0.0028962772 |
|    clip_fraction        | 0.0391       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.07        |
|    explained_variance   | 0.939        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.102        |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.000261    |
|    std                  | 0.703        |
|    value_loss           | 0.505        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.3        |
|    ep_rew_mean          | -2.24       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 15          |
|    time_elapsed         | 832         |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.004941416 |
|    clip_fraction        | 0.045       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.07       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.479       |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00187    |
|    std                  | 0.702       |
|    value_loss           | 1.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 20.9        |
|    ep_rew_mean          | -1.21       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 16          |
|    time_elapsed         | 888         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.004693257 |
|    clip_fraction        | 0.052       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.06       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.655       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00199    |
|    std                  | 0.701       |
|    value_loss           | 1.56        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 19.5         |
|    ep_rew_mean          | -0.681       |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 17           |
|    time_elapsed         | 943          |
|    total_timesteps      | 139264       |
| train/                  |              |
|    approx_kl            | 0.0052118683 |
|    clip_fraction        | 0.0594       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.08        |
|    explained_variance   | 0.968        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.13         |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00296     |
|    std                  | 0.716        |
|    value_loss           | 1.91         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.6        |
|    ep_rew_mean          | -0.309      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 18          |
|    time_elapsed         | 998         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.006409796 |
|    clip_fraction        | 0.061       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.1        |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.06        |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00242    |
|    std                  | 0.733       |
|    value_loss           | 1.58        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.4        |
|    ep_rew_mean          | -0.305      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 19          |
|    time_elapsed         | 1055        |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.003325167 |
|    clip_fraction        | 0.0363      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.11       |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0914      |
|    n_updates            | 180         |
|    policy_gradient_loss | 4.71e-05    |
|    std                  | 0.736       |
|    value_loss           | 0.773       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.8        |
|    ep_rew_mean          | -0.416      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 20          |
|    time_elapsed         | 1112        |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.005415299 |
|    clip_fraction        | 0.0418      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.11       |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0854      |
|    n_updates            | 190         |
|    policy_gradient_loss | 7.8e-05     |
|    std                  | 0.729       |
|    value_loss           | 0.71        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18.5         |
|    ep_rew_mean          | -0.715       |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 21           |
|    time_elapsed         | 1167         |
|    total_timesteps      | 172032       |
| train/                  |              |
|    approx_kl            | 0.0033286032 |
|    clip_fraction        | 0.0403       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.09        |
|    explained_variance   | 0.978        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.394        |
|    n_updates            | 200          |
|    policy_gradient_loss | 0.000262     |
|    std                  | 0.718        |
|    value_loss           | 0.267        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 17.2         |
|    ep_rew_mean          | -0.273       |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 22           |
|    time_elapsed         | 1223         |
|    total_timesteps      | 180224       |
| train/                  |              |
|    approx_kl            | 0.0061787777 |
|    clip_fraction        | 0.0706       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.08        |
|    explained_variance   | 0.984        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.175        |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00341     |
|    std                  | 0.705        |
|    value_loss           | 0.331        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.1        |
|    ep_rew_mean          | -0.34       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 23          |
|    time_elapsed         | 1279        |
|    total_timesteps      | 188416      |
| train/                  |             |
|    approx_kl            | 0.008773409 |
|    clip_fraction        | 0.0966      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.04       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0254      |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00493    |
|    std                  | 0.679       |
|    value_loss           | 0.265       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | -0.317      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 24          |
|    time_elapsed         | 1335        |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.007661315 |
|    clip_fraction        | 0.0762      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.02       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0411      |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00311    |
|    std                  | 0.665       |
|    value_loss           | 0.394       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18           |
|    ep_rew_mean          | -0.249       |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 25           |
|    time_elapsed         | 1390         |
|    total_timesteps      | 204800       |
| train/                  |              |
|    approx_kl            | 0.0058011524 |
|    clip_fraction        | 0.091        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.981       |
|    explained_variance   | 0.971        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0154       |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00386     |
|    std                  | 0.642        |
|    value_loss           | 0.0945       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | -0.237      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 26          |
|    time_elapsed         | 1445        |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.008706668 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.944      |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0148      |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00498    |
|    std                  | 0.61        |
|    value_loss           | 0.173       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.9        |
|    ep_rew_mean          | -0.132      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 27          |
|    time_elapsed         | 1501        |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.007684936 |
|    clip_fraction        | 0.0672      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.905      |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0368      |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.0014     |
|    std                  | 0.59        |
|    value_loss           | 0.503       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.6        |
|    ep_rew_mean          | -0.208      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 28          |
|    time_elapsed         | 1556        |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.009308422 |
|    clip_fraction        | 0.0863      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.874      |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0504      |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.000144   |
|    std                  | 0.576       |
|    value_loss           | 0.581       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.7        |
|    ep_rew_mean          | -0.07       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 29          |
|    time_elapsed         | 1612        |
|    total_timesteps      | 237568      |
| train/                  |             |
|    approx_kl            | 0.008104626 |
|    clip_fraction        | 0.0813      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.823      |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0246      |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00132    |
|    std                  | 0.54        |
|    value_loss           | 0.235       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.5        |
|    ep_rew_mean          | -0.285      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 30          |
|    time_elapsed         | 1667        |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.011157023 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.757      |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00338     |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00782    |
|    std                  | 0.509       |
|    value_loss           | 0.0408      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 25.5        |
|    ep_rew_mean          | -1.62       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 31          |
|    time_elapsed         | 1722        |
|    total_timesteps      | 253952      |
| train/                  |             |
|    approx_kl            | 0.013049578 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.708      |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0179      |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00797    |
|    std                  | 0.482       |
|    value_loss           | 0.0458      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 20.6         |
|    ep_rew_mean          | -0.598       |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 32           |
|    time_elapsed         | 1777         |
|    total_timesteps      | 262144       |
| train/                  |              |
|    approx_kl            | 0.0057160268 |
|    clip_fraction        | 0.054        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.69        |
|    explained_variance   | 0.965        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0555       |
|    n_updates            | 310          |
|    policy_gradient_loss | 0.00124      |
|    std                  | 0.483        |
|    value_loss           | 0.261        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.1        |
|    ep_rew_mean          | -1.25       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 33          |
|    time_elapsed         | 1831        |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.009332105 |
|    clip_fraction        | 0.0983      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.667      |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.272       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00173    |
|    std                  | 0.465       |
|    value_loss           | 0.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 29.6        |
|    ep_rew_mean          | -2.24       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 34          |
|    time_elapsed         | 1884        |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.012070803 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.63       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0217      |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00104    |
|    std                  | 0.448       |
|    value_loss           | 0.346       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 25.2        |
|    ep_rew_mean          | -1.07       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 35          |
|    time_elapsed         | 1940        |
|    total_timesteps      | 286720      |
| train/                  |             |
|    approx_kl            | 0.007041433 |
|    clip_fraction        | 0.0841      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.624      |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.103       |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00129    |
|    std                  | 0.454       |
|    value_loss           | 0.733       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.6         |
|    ep_rew_mean          | -1.66        |
| time/                   |              |
|    fps                  | 147          |
|    iterations           | 36           |
|    time_elapsed         | 1994         |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0066761402 |
|    clip_fraction        | 0.0992       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.634       |
|    explained_variance   | 0.985        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.199        |
|    n_updates            | 350          |
|    policy_gradient_loss | -0.00267     |
|    std                  | 0.458        |
|    value_loss           | 0.776        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.1        |
|    ep_rew_mean          | -0.307      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 37          |
|    time_elapsed         | 2049        |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.006350601 |
|    clip_fraction        | 0.0848      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.628      |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.182       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00331    |
|    std                  | 0.452       |
|    value_loss           | 0.679       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.3        |
|    ep_rew_mean          | -0.474      |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 38          |
|    time_elapsed         | 2103        |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.007964956 |
|    clip_fraction        | 0.0845      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.609      |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.514       |
|    n_updates            | 370         |
|    policy_gradient_loss | 0.00018     |
|    std                  | 0.442       |
|    value_loss           | 0.599       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.5         |
|    ep_rew_mean          | -1.74        |
| time/                   |              |
|    fps                  | 148          |
|    iterations           | 39           |
|    time_elapsed         | 2157         |
|    total_timesteps      | 319488       |
| train/                  |              |
|    approx_kl            | 0.0061890325 |
|    clip_fraction        | 0.0614       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.59        |
|    explained_variance   | 0.98         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.467        |
|    n_updates            | 380          |
|    policy_gradient_loss | 0.000893     |
|    std                  | 0.434        |
|    value_loss           | 0.675        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.8        |
|    ep_rew_mean          | -0.417      |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 40          |
|    time_elapsed         | 2212        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.004264174 |
|    clip_fraction        | 0.0726      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.573      |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.561       |
|    n_updates            | 390         |
|    policy_gradient_loss | 0.00109     |
|    std                  | 0.428       |
|    value_loss           | 0.769       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 28.5       |
|    ep_rew_mean          | -1.17      |
| time/                   |            |
|    fps                  | 148        |
|    iterations           | 41         |
|    time_elapsed         | 2266       |
|    total_timesteps      | 335872     |
| train/                  |            |
|    approx_kl            | 0.00780282 |
|    clip_fraction        | 0.0759     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.553     |
|    explained_variance   | 0.98       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.461      |
|    n_updates            | 400        |
|    policy_gradient_loss | -0.000931  |
|    std                  | 0.418      |
|    value_loss           | 0.515      |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.1         |
|    ep_rew_mean          | -2.53        |
| time/                   |              |
|    fps                  | 148          |
|    iterations           | 42           |
|    time_elapsed         | 2321         |
|    total_timesteps      | 344064       |
| train/                  |              |
|    approx_kl            | 0.0054287715 |
|    clip_fraction        | 0.0652       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.54        |
|    explained_variance   | 0.985        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.294        |
|    n_updates            | 410          |
|    policy_gradient_loss | -0.0028      |
|    std                  | 0.414        |
|    value_loss           | 0.659        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 26.7         |
|    ep_rew_mean          | -0.541       |
| time/                   |              |
|    fps                  | 148          |
|    iterations           | 43           |
|    time_elapsed         | 2376         |
|    total_timesteps      | 352256       |
| train/                  |              |
|    approx_kl            | 0.0077817263 |
|    clip_fraction        | 0.083        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.525       |
|    explained_variance   | 0.984        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.346        |
|    n_updates            | 420          |
|    policy_gradient_loss | -0.00158     |
|    std                  | 0.406        |
|    value_loss           | 0.917        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30.2        |
|    ep_rew_mean          | -1.35       |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 44          |
|    time_elapsed         | 2430        |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.009335376 |
|    clip_fraction        | 0.0921      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.515      |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.354       |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.000896   |
|    std                  | 0.407       |
|    value_loss           | 0.674       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.4        |
|    ep_rew_mean          | -1.38       |
| time/                   |             |
|    fps                  | 148         |
|    iterations           | 45          |
