Loading Anaconda 3 2024.02-1
SCENARIO_NAME=highway_lanechange_dense_obs20
EXP_VERSION=v10
TOTAL_TIMESTEPS=1000000
SEEDS=2
CONTROLLED_VEHICLES=2
N_WORLDS=4
VEC_MODE=async
TARGET_ROLLOUT_SIZE=16384
DEVICE=cpu
MODEL_DIR=runs/models
MONITOR_ROOT=runs/monitor
TB_DIR=runs/tb
ppo_shared_highway_lanechange_dense_obs20_v10_cv2_seed2 agents: 2 agent obs shape: (20, 5) joint action space: Tuple(Box(-1.0, 1.0, (2,), float32), Box(-1.0, 1.0, (2,), float32))
ppo_shared_highway_lanechange_dense_obs20_v10_cv2_seed2: worlds=4, agents_per_world=2, ppo_slots=8, vec_mode=async, n_steps=2048
Using cpu device
Logging to runs/tb/ppo_shared_highway_lanechange_dense_obs20_v10_cv2_seed2_1
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 53.8        |
|    ep_rew_mean          | 17.6        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 158         |
|    iterations           | 17          |
|    time_elapsed         | 1760        |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.006964353 |
|    clip_fraction        | 0.0929      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.549       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.44        |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.00132    |
|    std                  | 0.744       |
|    value_loss           | 12.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.1        |
|    ep_rew_mean          | 17.3        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 159         |
|    iterations           | 18          |
|    time_elapsed         | 1853        |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.008055212 |
|    clip_fraction        | 0.0945      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.14       |
|    explained_variance   | 0.511       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.21        |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00139    |
|    std                  | 0.735       |
|    value_loss           | 13.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.4        |
|    ep_rew_mean          | 17.7        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 159         |
|    iterations           | 19          |
|    time_elapsed         | 1946        |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.007933551 |
|    clip_fraction        | 0.0892      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.11       |
|    explained_variance   | 0.591       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.87        |
|    n_updates            | 180         |
|    policy_gradient_loss | 1.45e-05    |
|    std                  | 0.728       |
|    value_loss           | 11.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 54.9        |
|    ep_rew_mean          | 15.2        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 160         |
|    iterations           | 20          |
|    time_elapsed         | 2039        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.008571727 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.08       |
|    explained_variance   | 0.575       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.72        |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00172    |
|    std                  | 0.718       |
|    value_loss           | 11.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.5        |
|    ep_rew_mean          | 18.9        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 161         |
|    iterations           | 21          |
|    time_elapsed         | 2132        |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.009221178 |
|    clip_fraction        | 0.0895      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.06       |
|    explained_variance   | 0.532       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.56        |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.000455   |
|    std                  | 0.709       |
|    value_loss           | 13.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 68.8        |
|    ep_rew_mean          | 20.4        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 162         |
|    iterations           | 22          |
|    time_elapsed         | 2224        |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.008266826 |
|    clip_fraction        | 0.093       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.04       |
|    explained_variance   | 0.592       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.77        |
|    n_updates            | 210         |
|    policy_gradient_loss | 0.00016     |
|    std                  | 0.705       |
|    value_loss           | 12.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 57.6        |
|    ep_rew_mean          | 17.5        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 162         |
|    iterations           | 23          |
|    time_elapsed         | 2317        |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.009861158 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.02       |
|    explained_variance   | 0.568       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.05        |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00157    |
|    std                  | 0.699       |
|    value_loss           | 12.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50          |
|    ep_rew_mean          | 14.7        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 24          |
|    time_elapsed         | 2410        |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.009926952 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.98       |
|    explained_variance   | 0.554       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.35        |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00272    |
|    std                  | 0.689       |
|    value_loss           | 14.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 70          |
|    ep_rew_mean          | 20.9        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 163         |
|    iterations           | 25          |
|    time_elapsed         | 2502        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.008138145 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.531       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.19        |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.683       |
|    value_loss           | 16.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 61.6         |
|    ep_rew_mean          | 18.6         |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 164          |
|    iterations           | 26           |
|    time_elapsed         | 2595         |
|    total_timesteps      | 425984       |
| train/                  |              |
|    approx_kl            | 0.0078690015 |
|    clip_fraction        | 0.108        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.95        |
|    explained_variance   | 0.555        |
|    learning_rate        | 0.0003       |
|    loss                 | 8.1          |
|    n_updates            | 250          |
|    policy_gradient_loss | -0.00234     |
|    std                  | 0.68         |
|    value_loss           | 14.5         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 75.3         |
|    ep_rew_mean          | 24           |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 164          |
|    iterations           | 27           |
|    time_elapsed         | 2688         |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0077254274 |
|    clip_fraction        | 0.0972       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.94        |
|    explained_variance   | 0.579        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.53         |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00134     |
|    std                  | 0.675        |
|    value_loss           | 15.2         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 65.5       |
|    ep_rew_mean          | 19.4       |
|    success_rate         | 0          |
| time/                   |            |
|    fps                  | 164        |
|    iterations           | 28         |
|    time_elapsed         | 2780       |
|    total_timesteps      | 458752     |
| train/                  |            |
|    approx_kl            | 0.00893605 |
|    clip_fraction        | 0.102      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.94      |
|    explained_variance   | 0.597      |
|    learning_rate        | 0.0003     |
|    loss                 | 7.49       |
|    n_updates            | 270        |
|    policy_gradient_loss | -0.00197   |
|    std                  | 0.676      |
|    value_loss           | 13.9       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 93.9        |
|    ep_rew_mean          | 29.7        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 165         |
|    iterations           | 29          |
|    time_elapsed         | 2872        |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.010891816 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.91       |
|    explained_variance   | 0.584       |
|    learning_rate        | 0.0003      |
|    loss                 | 9.24        |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00143    |
|    std                  | 0.666       |
|    value_loss           | 16.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 71.6         |
|    ep_rew_mean          | 23.3         |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 165          |
|    iterations           | 30           |
|    time_elapsed         | 2964         |
|    total_timesteps      | 491520       |
| train/                  |              |
|    approx_kl            | 0.0076564173 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.89        |
|    explained_variance   | 0.595        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.65         |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.662        |
|    value_loss           | 13.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 64.2        |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 166         |
|    iterations           | 31          |
|    time_elapsed         | 3057        |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.010942139 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.87       |
|    explained_variance   | 0.575       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.3         |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00155    |
|    std                  | 0.658       |
|    value_loss           | 15.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 75.3        |
|    ep_rew_mean          | 25.3        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 166         |
|    iterations           | 32          |
|    time_elapsed         | 3149        |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.007425094 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.85       |
|    explained_variance   | 0.59        |
|    learning_rate        | 0.0003      |
|    loss                 | 10.7        |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.000902   |
|    std                  | 0.655       |
|    value_loss           | 16.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 63.6        |
|    ep_rew_mean          | 19          |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 166         |
|    iterations           | 33          |
|    time_elapsed         | 3241        |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.008458876 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.84       |
|    explained_variance   | 0.602       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.02        |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00156    |
|    std                  | 0.65        |
|    value_loss           | 14.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 84          |
|    ep_rew_mean          | 27.7        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 167         |
|    iterations           | 34          |
|    time_elapsed         | 3332        |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.009961886 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.81       |
|    explained_variance   | 0.639       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.72        |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00113    |
|    std                  | 0.638       |
|    value_loss           | 14          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 73.3        |
|    ep_rew_mean          | 24.9        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 167         |
|    iterations           | 35          |
|    time_elapsed         | 3424        |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.010300899 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.76       |
|    explained_variance   | 0.635       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.99        |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00197    |
|    std                  | 0.625       |
|    value_loss           | 12.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 69.2        |
|    ep_rew_mean          | 22.6        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 167         |
|    iterations           | 36          |
|    time_elapsed         | 3515        |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.009573114 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.73       |
|    explained_variance   | 0.656       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.14        |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0016     |
|    std                  | 0.62        |
|    value_loss           | 14.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 70          |
|    ep_rew_mean          | 23          |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 168         |
|    iterations           | 37          |
|    time_elapsed         | 3607        |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.012213537 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.71       |
|    explained_variance   | 0.67        |
|    learning_rate        | 0.0003      |
|    loss                 | 10.2        |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00112    |
|    std                  | 0.611       |
|    value_loss           | 13.3        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 70          |
|    ep_rew_mean          | 21.5        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 168         |
|    iterations           | 38          |
|    time_elapsed         | 3699        |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.009683215 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.697       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.56        |
|    n_updates            | 370         |
|    policy_gradient_loss | -7.98e-05   |
|    std                  | 0.604       |
|    value_loss           | 12.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 83.9         |
|    ep_rew_mean          | 26.7         |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 168          |
|    iterations           | 39           |
|    time_elapsed         | 3790         |
|    total_timesteps      | 638976       |
| train/                  |              |
|    approx_kl            | 0.0103564635 |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.64        |
|    explained_variance   | 0.595        |
|    learning_rate        | 0.0003       |
|    loss                 | 11.2         |
|    n_updates            | 380          |
|    policy_gradient_loss | -0.00101     |
|    std                  | 0.595        |
|    value_loss           | 16.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 93.4        |
|    ep_rew_mean          | 30.3        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 168         |
|    iterations           | 40          |
|    time_elapsed         | 3882        |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.010618327 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.633       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.01        |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00106    |
|    std                  | 0.59        |
|    value_loss           | 12.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 37.1        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 169         |
|    iterations           | 41          |
|    time_elapsed         | 3973        |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.011992172 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.646       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.7         |
|    n_updates            | 400         |
