Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_obs15
EXP_VERSION=v10_diag
TOTAL_TIMESTEPS=1000000
SEEDS=2
CONTROLLED_VEHICLES=2
N_WORLDS=4
VEC_MODE=async
TARGET_ROLLOUT_SIZE=16384
DEVICE=cpu
MODEL_DIR=runs/models
MONITOR_ROOT=runs/monitor
TB_DIR=runs/tb
ATTN_MODE=oracle
X_INDEX=1
VX_INDEX=3
ORACLE_RULE=leader_x
TTC_EPS=1e-6
ppo_shared_attn_oracle_cf_obs15_v10_diag_cv2_seed2 agents: 2 agent obs shape: (15, 5) joint action space: Tuple(Box(-1.0, 1.0, (1,), float32), Box(-1.0, 1.0, (1,), float32))
ppo_shared_attn_oracle_cf_obs15_v10_diag_cv2_seed2: worlds=4, agents_per_world=2, ppo_slots=8, vec_mode=async, n_steps=2048, attn_mode=oracle, oracle_rule=leader_x
Using cpu device
Logging to runs/tb/ppo_shared_attn_oracle_cf_obs15_v10_diag_cv2_seed2_1
---------------------------------
| rollout/           |          |
|    explained_variance   | 0.916        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.27         |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00231     |
|    std                  | 0.896        |
|    value_loss           | 1.05         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 19.7         |
|    ep_rew_mean          | 6.38         |
| time/                   |              |
|    fps                  | 123          |
|    iterations           | 11           |
|    time_elapsed         | 1457         |
|    total_timesteps      | 180224       |
| train/                  |              |
|    approx_kl            | 0.0034741962 |
|    clip_fraction        | 0.0477       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.29        |
|    explained_variance   | 0.927        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.48         |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00171     |
|    std                  | 0.878        |
|    value_loss           | 0.895        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 20.7         |
|    ep_rew_mean          | 6.74         |
| time/                   |              |
|    fps                  | 122          |
|    iterations           | 12           |
|    time_elapsed         | 1605         |
|    total_timesteps      | 196608       |
| train/                  |              |
|    approx_kl            | 0.0047326786 |
|    clip_fraction        | 0.0462       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.27        |
|    explained_variance   | 0.921        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.737        |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00183     |
|    std                  | 0.864        |
|    value_loss           | 0.963        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 20.9        |
|    ep_rew_mean          | 6.67        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 13          |
|    time_elapsed         | 1747        |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.003253116 |
|    clip_fraction        | 0.0468      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0.919       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.655       |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00183    |
|    std                  | 0.84        |
|    value_loss           | 0.926       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.2        |
|    ep_rew_mean          | 6.43        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 14          |
|    time_elapsed         | 1895        |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.005262892 |
|    clip_fraction        | 0.062       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.23       |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.561       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00155    |
|    std                  | 0.831       |
|    value_loss           | 0.971       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.8        |
|    ep_rew_mean          | 6.59        |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 15          |
|    time_elapsed         | 2030        |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.006158574 |
|    clip_fraction        | 0.0657      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.21       |
|    explained_variance   | 0.926       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.45        |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00305    |
|    std                  | 0.808       |
|    value_loss           | 0.921       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.7         |
|    ep_rew_mean          | 6.62         |
| time/                   |              |
|    fps                  | 120          |
|    iterations           | 16           |
|    time_elapsed         | 2169         |
|    total_timesteps      | 262144       |
| train/                  |              |
|    approx_kl            | 0.0042015556 |
|    clip_fraction        | 0.0396       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.19        |
|    explained_variance   | 0.839        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.666        |
|    n_updates            | 150          |
|    policy_gradient_loss | -0.000299    |
|    std                  | 0.792        |
|    value_loss           | 1.15         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 31.6       |
|    ep_rew_mean          | 7.58       |
| time/                   |            |
|    fps                  | 120        |
|    iterations           | 17         |
|    time_elapsed         | 2308       |
|    total_timesteps      | 278528     |
| train/                  |            |
|    approx_kl            | 0.00600136 |
|    clip_fraction        | 0.0595     |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.17      |
|    explained_variance   | 0.905      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.478      |
|    n_updates            | 160        |
|    policy_gradient_loss | -0.00148   |
|    std                  | 0.771      |
|    value_loss           | 1.08       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 29.4         |
|    ep_rew_mean          | 8.27         |
| time/                   |              |
|    fps                  | 120          |
|    iterations           | 18           |
|    time_elapsed         | 2455         |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0048841382 |
|    clip_fraction        | 0.0633       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.14        |
|    explained_variance   | 0.934        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.556        |
|    n_updates            | 170          |
|    policy_gradient_loss | -0.00287     |
|    std                  | 0.753        |
|    value_loss           | 1.44         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.1         |
|    ep_rew_mean          | 8            |
| time/                   |              |
|    fps                  | 119          |
|    iterations           | 19           |
|    time_elapsed         | 2597         |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0071042627 |
|    clip_fraction        | 0.0782       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.11        |
|    explained_variance   | 0.909        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.49         |
|    n_updates            | 180          |
|    policy_gradient_loss | -0.00369     |
|    std                  | 0.729        |
|    value_loss           | 1.21         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 61.8       |
|    ep_rew_mean          | 11.5       |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 20         |
|    time_elapsed         | 2733       |
|    total_timesteps      | 327680     |
| train/                  |            |
|    approx_kl            | 0.00641595 |
|    clip_fraction        | 0.0804     |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.09      |
|    explained_variance   | 0.941      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.977      |
|    n_updates            | 190        |
|    policy_gradient_loss | -0.00397   |
|    std                  | 0.718      |
|    value_loss           | 1.41       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 83.2        |
|    ep_rew_mean          | 19.3        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 21          |
|    time_elapsed         | 2869        |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.007994264 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.08       |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.6         |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00794    |
|    std                  | 0.707       |
|    value_loss           | 3.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 106         |
|    ep_rew_mean          | 26.2        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 22          |
|    time_elapsed         | 2999        |
|    total_timesteps      | 360448      |
| train/                  |             |
|    approx_kl            | 0.011680539 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.06       |
|    explained_variance   | 0.885       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.6         |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0116     |
|    std                  | 0.694       |
|    value_loss           | 3.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 33.2        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 23          |
|    time_elapsed         | 3129        |
|    total_timesteps      | 376832      |
| train/                  |             |
|    approx_kl            | 0.013446761 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 0.873       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.09        |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.673       |
|    value_loss           | 2.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 35.7        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 24          |
|    time_elapsed         | 3264        |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.011180187 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.991      |
|    explained_variance   | 0.901       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.745       |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00327    |
|    std                  | 0.65        |
|    value_loss           | 1.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 34.1        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 25          |
|    time_elapsed         | 3404        |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.008918487 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.973      |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.31        |
|    n_updates            | 240         |
|    policy_gradient_loss | 0.000642    |
|    std                  | 0.636       |
|    value_loss           | 0.618       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 33.1        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 26          |
|    time_elapsed         | 3544        |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.007532803 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.956      |
|    explained_variance   | 0.914       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.204       |
|    n_updates            | 250         |
|    policy_gradient_loss | 0.00189     |
|    std                  | 0.629       |
|    value_loss           | 1.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 37.5        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 27          |
|    time_elapsed         | 3681        |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.015887437 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.937      |
|    explained_variance   | 0.851       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.567       |
|    n_updates            | 260         |
|    policy_gradient_loss | 0.00215     |
|    std                  | 0.615       |
|    value_loss           | 1.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 37.7        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 28          |
|    time_elapsed         | 3820        |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.013374562 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.913      |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.135       |
|    n_updates            | 270         |
|    policy_gradient_loss | 0.00181     |
|    std                  | 0.597       |
|    value_loss           | 0.497       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 37.6        |
| time/                   |             |
|    fps                  | 120         |
|    iterations           | 29          |
|    time_elapsed         | 3959        |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.008789906 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.891      |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0943      |
|    n_updates            | 280         |
|    policy_gradient_loss | 0.00417     |
|    std                  | 0.585       |
|    value_loss           | 0.446       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 38.3        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 30          |
|    time_elapsed         | 4097        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.009096844 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.877      |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.13        |
|    n_updates            | 290         |
|    policy_gradient_loss | 0.00277     |
|    std                  | 0.578       |
|    value_loss           | 0.508       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 151          |
|    ep_rew_mean          | 38.2         |
| time/                   |              |
|    fps                  | 119          |
|    iterations           | 31           |
|    time_elapsed         | 4236         |
|    total_timesteps      | 507904       |
| train/                  |              |
|    approx_kl            | 0.0062484583 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.868       |
|    explained_variance   | 0.983        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0628       |
|    n_updates            | 300          |
|    policy_gradient_loss | 0.00266      |
|    std                  | 0.573        |
|    value_loss           | 0.258        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37.7        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 32          |
|    time_elapsed         | 4378        |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.009058013 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.855      |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.123       |
|    n_updates            | 310         |
|    policy_gradient_loss | 0.00167     |
|    std                  | 0.566       |
|    value_loss           | 0.271       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 37.2        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 33          |
|    time_elapsed         | 4515        |
|    total_timesteps      | 540672      |
| train/                  |             |
|    approx_kl            | 0.007422908 |
|    clip_fraction        | 0.0955      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.832      |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0875      |
|    n_updates            | 320         |
|    policy_gradient_loss | 0.000261    |
|    std                  | 0.554       |
|    value_loss           | 0.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37.8        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 34          |
|    time_elapsed         | 4657        |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.010081719 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.832      |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.313       |
|    n_updates            | 330         |
|    policy_gradient_loss | 0.000664    |
|    std                  | 0.554       |
|    value_loss           | 0.648       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 146          |
|    ep_rew_mean          | 36.6         |
| time/                   |              |
|    fps                  | 119          |
|    iterations           | 35           |
|    time_elapsed         | 4794         |
|    total_timesteps      | 573440       |
| train/                  |              |
|    approx_kl            | 0.0099289175 |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.817       |
|    explained_variance   | 0.977        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.148        |
|    n_updates            | 340          |
|    policy_gradient_loss | -0.000716    |
|    std                  | 0.541        |
|    value_loss           | 0.354        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 146        |
|    ep_rew_mean          | 36.9       |
| time/                   |            |
|    fps                  | 119        |
|    iterations           | 36         |
|    time_elapsed         | 4934       |
|    total_timesteps      | 589824     |
| train/                  |            |
|    approx_kl            | 0.01012585 |
|    clip_fraction        | 0.106      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.793     |
|    explained_variance   | 0.925      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.158      |
|    n_updates            | 350        |
|    policy_gradient_loss | 0.000976   |
|    std                  | 0.533      |
|    value_loss           | 1.06       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 105          |
|    ep_rew_mean          | 23.6         |
| time/                   |              |
|    fps                  | 119          |
|    iterations           | 37           |
|    time_elapsed         | 5078         |
|    total_timesteps      | 606208       |
| train/                  |              |
|    approx_kl            | 0.0086141415 |
|    clip_fraction        | 0.1          |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.786       |
|    explained_variance   | 0.934        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.146        |
|    n_updates            | 360          |
|    policy_gradient_loss | 0.00215      |
|    std                  | 0.53         |
|    value_loss           | 0.778        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 35.3        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 38          |
|    time_elapsed         | 5219        |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.014760416 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.783      |
|    explained_variance   | 0.554       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.07        |
|    n_updates            | 370         |
|    policy_gradient_loss | 0.00153     |
|    std                  | 0.528       |
|    value_loss           | 9.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 37.3        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 39          |
|    time_elapsed         | 5359        |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.012307664 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.765      |
|    explained_variance   | 0.903       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.12        |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00187    |
|    std                  | 0.52        |
|    value_loss           | 1.91        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37.5        |
| time/                   |             |
|    fps                  | 119         |
|    iterations           | 40          |
|    time_elapsed         | 5461        |
|    total_timesteps      | 655360      |
| train/                  |             |
|    approx_kl            | 0.009661591 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.747      |
|    explained_variance   | 0.949       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0696      |
|    n_updates            | 390         |
|    policy_gradient_loss | 0.000529    |
|    std                  | 0.51        |
|    value_loss           | 0.472       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 37          |
| time/                   |             |
|    fps                  | 121         |
|    iterations           | 41          |
|    time_elapsed         | 5541        |
|    total_timesteps      | 671744      |
| train/                  |             |
|    approx_kl            | 0.007194235 |
|    clip_fraction        | 0.0835      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.729      |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0823      |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.000269   |
|    std                  | 0.502       |
|    value_loss           | 0.197       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 151        |
|    ep_rew_mean          | 36         |
| time/                   |            |
|    fps                  | 122        |
|    iterations           | 42         |
|    time_elapsed         | 5618       |
|    total_timesteps      | 688128     |
| train/                  |            |
|    approx_kl            | 0.00768552 |
|    clip_fraction        | 0.0939     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.717     |
|    explained_variance   | 0.959      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.108      |
|    n_updates            | 410        |
|    policy_gradient_loss | -0.00546   |
|    std                  | 0.493      |
|    value_loss           | 0.252      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
