Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs20_dense_v7_seed0 obs shape: (20, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs20_dense_v7_seed0_1
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.000335   |
|    std                  | 0.53        |
|    value_loss           | 0.753       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 22.6         |
|    ep_rew_mean          | -0.88        |
| time/                   |              |
|    fps                  | 267          |
|    iterations           | 27           |
|    time_elapsed         | 1653         |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0078089647 |
|    clip_fraction        | 0.0849       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.77        |
|    explained_variance   | 0.968        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.222        |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.000237    |
|    std                  | 0.52         |
|    value_loss           | 1.2          |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 21.2       |
|    ep_rew_mean          | -0.498     |
| time/                   |            |
|    fps                  | 267        |
|    iterations           | 28         |
|    time_elapsed         | 1714       |
|    total_timesteps      | 458752     |
| train/                  |            |
|    approx_kl            | 0.00544799 |
|    clip_fraction        | 0.0807     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.75      |
|    explained_variance   | 0.974      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.261      |
|    n_updates            | 270        |
|    policy_gradient_loss | -0.000229  |
|    std                  | 0.508      |
|    value_loss           | 0.552      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.6       |
|    ep_rew_mean          | -0.849     |
| time/                   |            |
|    fps                  | 268        |
|    iterations           | 29         |
|    time_elapsed         | 1772       |
|    total_timesteps      | 475136     |
| train/                  |            |
|    approx_kl            | 0.00684183 |
|    clip_fraction        | 0.0817     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.72      |
|    explained_variance   | 0.976      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0994     |
|    n_updates            | 280        |
|    policy_gradient_loss | -0.00058   |
|    std                  | 0.495      |
|    value_loss           | 0.646      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 20.1        |
|    ep_rew_mean          | -0.0584     |
| time/                   |             |
|    fps                  | 268         |
|    iterations           | 30          |
|    time_elapsed         | 1830        |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.006757203 |
|    clip_fraction        | 0.0906      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.691      |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.111       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00318    |
|    std                  | 0.48        |
|    value_loss           | 0.554       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.9        |
|    ep_rew_mean          | -0.784      |
| time/                   |             |
|    fps                  | 269         |
|    iterations           | 31          |
|    time_elapsed         | 1888        |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.010123709 |
|    clip_fraction        | 0.0966      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.66       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.186       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00195    |
|    std                  | 0.465       |
|    value_loss           | 0.345       |
-----------------------------------------
ppo_baseline_cf_obs20_dense_v7_seed1 obs shape: (20, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs20_dense_v7_seed1_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 12.1     |
|    ep_rew_mean     | -0.806   |
| time/              |          |
|    fps             | 287      |
|    iterations      | 1        |
|    time_elapsed    | 57       |
|    total_timesteps | 16384    |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.1        |
|    ep_rew_mean          | -0.925      |
| time/                   |             |
|    fps                  | 281         |
|    iterations           | 2           |
|    time_elapsed         | 116         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.004160206 |
|    clip_fraction        | 0.0189      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.000617    |
|    learning_rate        | 0.0003      |
|    loss                 | 0.167       |
|    n_updates            | 10          |
|    policy_gradient_loss | -0.000899   |
|    std                  | 0.99        |
|    value_loss           | 1.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.3        |
|    ep_rew_mean          | -0.903      |
| time/                   |             |
|    fps                  | 279         |
|    iterations           | 3           |
|    time_elapsed         | 176         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.012348959 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.44       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00281     |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.0103     |
|    std                  | 1.03        |
|    value_loss           | 0.0916      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13          |
|    ep_rew_mean          | -0.833      |
| time/                   |             |
|    fps                  | 278         |
|    iterations           | 4           |
|    time_elapsed         | 235         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.009669168 |
|    clip_fraction        | 0.158       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.45       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00626    |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0167     |
|    std                  | 1.03        |
|    value_loss           | 0.0617      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14.1        |
|    ep_rew_mean          | -0.495      |
| time/                   |             |
|    fps                  | 278         |
|    iterations           | 5           |
|    time_elapsed         | 294         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.013388684 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0118     |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.997       |
|    value_loss           | 0.0487      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14.2        |
|    ep_rew_mean          | -0.6        |
| time/                   |             |
|    fps                  | 278         |
|    iterations           | 6           |
|    time_elapsed         | 353         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.020236753 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.36       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00832    |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0271     |
|    std                  | 0.934       |
|    value_loss           | 0.0467      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 15          |
|    ep_rew_mean          | -0.574      |
| time/                   |             |
|    fps                  | 278         |
|    iterations           | 7           |
|    time_elapsed         | 412         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.021936731 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.29       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0104      |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.0284     |
|    std                  | 0.869       |
|    value_loss           | 0.0398      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 15.8        |
|    ep_rew_mean          | -0.513      |
| time/                   |             |
|    fps                  | 278         |
|    iterations           | 8           |
|    time_elapsed         | 470         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.022760602 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.2        |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0366      |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0262     |
|    std                  | 0.79        |
|    value_loss           | 0.0347      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.6        |
|    ep_rew_mean          | -0.746      |
| time/                   |             |
|    fps                  | 278         |
|    iterations           | 9           |
|    time_elapsed         | 528         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.018528398 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.12       |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0166     |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.0226     |
|    std                  | 0.735       |
|    value_loss           | 0.034       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 19.2        |
|    ep_rew_mean          | -0.746      |
| time/                   |             |
|    fps                  | 279         |
|    iterations           | 10          |
|    time_elapsed         | 585         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.008904316 |
|    clip_fraction        | 0.079       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.09       |
|    explained_variance   | 0.239       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0405      |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00166    |
|    std                  | 0.712       |
|    value_loss           | 0.763       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 25.6         |
|    ep_rew_mean          | -2.62        |
| time/                   |              |
|    fps                  | 280          |
|    iterations           | 11           |
|    time_elapsed         | 642          |
|    total_timesteps      | 180224       |
| train/                  |              |
|    approx_kl            | 0.0059582577 |
|    clip_fraction        | 0.066        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.07        |
|    explained_variance   | 0.249        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.446        |
|    n_updates            | 100          |
|    policy_gradient_loss | -0.00274     |
|    std                  | 0.704        |
|    value_loss           | 0.791        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.6        |
|    ep_rew_mean          | -2.16       |
| time/                   |             |
|    fps                  | 281         |
|    iterations           | 12          |
|    time_elapsed         | 698         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.004314663 |
|    clip_fraction        | 0.036       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.06       |
|    explained_variance   | 0.572       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0225      |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.000961   |
|    std                  | 0.699       |
|    value_loss           | 0.695       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 22.9         |
|    ep_rew_mean          | -1.51        |
| time/                   |              |
|    fps                  | 282          |
|    iterations           | 13           |
|    time_elapsed         | 754          |
|    total_timesteps      | 212992       |
| train/                  |              |
|    approx_kl            | 0.0048719575 |
|    clip_fraction        | 0.0487       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.04        |
|    explained_variance   | 0.846        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.108        |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00173     |
|    std                  | 0.675        |
|    value_loss           | 0.527        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 23.1         |
|    ep_rew_mean          | -1.52        |
| time/                   |              |
|    fps                  | 282          |
|    iterations           | 14           |
|    time_elapsed         | 811          |
|    total_timesteps      | 229376       |
| train/                  |              |
|    approx_kl            | 0.0034400765 |
|    clip_fraction        | 0.0288       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.02        |
